#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
EVTDESC2010035;[From.GetTitledFirstName] has reneged on [From.GetHerHis] promises during the civil war and refused to reward his loyal supporters.;[From.GetTitledFirstName] est revenu sur les promesses faites pendant la guerre civile et a refusé de récompenser ses partisants.;[From.GetTitledFirstName] has reneged on [From.GetHerHis] promises during the civil war and refused to reward his loyal supporters.;;;;;;;;;;;x;
EVTOPTA2010035;Treachery!;Traîtrise !;Treachery!;;;;;;;;;;;x;
TOARMS;To arms!!;Aux armes !;;;;;;;;;;;x;;
EVTULTIMATUMREJECTED;Your shameful attempt at blackmail has not succeeded. No matter how many corrupted souls you have enticed to help carry out your plan I will not give in without a fight. I'd rather die defending what is rightfully mine!\n\nSigned,\n[From.GetTitledName];Votre tentative de chantage honteux n'a pas réussi. Peu importe combien d'âmes corrompues vous ont aidé à réaliser votre stratagème, je ne céderai pas sans combattre. Je préfère mourir en défendant ce qui est légitimement mien! \n\nSigné,\n[From.GetTitledName];;;;;;;;;;;x;;
EVTULTIMATUMREJECTEDOPTA;Then it is war!;Alors c'est la guerre !;;;;;;;;;;;x;;
EVTTOOLTIPLETTER;Receives a letter with my reply;Reçoit ma réponse;;;;;;;;;;x;;;
EVTTOOLTIPULTIMATUM;Receives an ultimatum;Reçoit un ultimatum;;;;;;;;;;x;;;
EVTTOOLTIPDEMAND;Receives our demands;Reçoit nos demandes;;;;;;;;;;x;;;
EVTTOOLTIPGIFT;Receives a letter with the good news;Reçoit une lettre avec les bonnes nouvelles;;;;;;;;;;x;;;
EVTULTIMATUMNO;I will not be blackmailed;Je ne vais pas céder au chantage;;;;;;;;;;x;;;
EVTULTIMATUMYES;I guess I have no choice...;Je suppose que je n'ai pas le choix ...;;;;;;;;;;x;;;
EVTDEMANDYES;Accept their rightful request;Accepter leur demande légitime;;;;;;;;;;x;;;
EVTDEMANDNO;Refuse this outrageous demand;Refuser cette demande outrageuse;;;;;;;;;;x;;;
*;;;;;;;;;;;;;;x;
