#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;;
tyrant11;Tyrant;Tyran;Tyrann;;Tyrant;;;;;;;;;x;;
tyrant11_desc;This character has accumulated §R55§! points of tyranny. Tyranny goes away at the rate of §Y5§! points every §Y5§! years.;Ce personnage a la réputation de bafouer les droits de ses vassaux.;Dieser Charakter ist bekannt für die Mißachtung der Rechte seiner Vasallen.;;This character has accumulated §R55§! points of tyranny. Tyranny goes away at the rate of §Y5§! points every §Y5§! years.;;;;;;;;;x;;
tyrant12;Tyrant;Tyran;Tyrann;;Tyrant;;;;;;;;;x;;
tyrant12_desc;This character has accumulated §R60§! points of tyranny. Tyranny goes away at the rate of §Y5§! points every §Y5§! years.;Ce personnage a la réputation de bafouer les droits de ses vassaux.;Dieser Charakter ist bekannt für die Mißachtung der Rechte seiner Vasallen.;;This character has accumulated §R60§! points of tyranny. Tyranny goes away at the rate of §Y5§! points every §Y5§! years.;;;;;;;;;x;;
tyrant13;Tyrant;Tyran;Tyrann;;Tyrant;;;;;;;;;x;;
tyrant13_desc;This character has accumulated §R65§! points of tyranny. Tyranny goes away at the rate of §Y5§! points every §Y5§! years.;Ce personnage a la réputation de bafouer les droits de ses vassaux.;Dieser Charakter ist bekannt für die Mißachtung der Rechte seiner Vasallen.;;This character has accumulated §R65§! points of tyranny. Tyranny goes away at the rate of §Y5§! points every §Y5§! years.;;;;;;;;;x;;
tyrant14;Tyrant;Tyran;Tyrann;;Tyrant;;;;;;;;;x;;
tyrant14_desc;This character has accumulated §R70§! points of tyranny. Tyranny goes away at the rate of §Y5§! points every §Y5§! years.;Ce personnage a la réputation de bafouer les droits de ses vassaux.;Dieser Charakter ist bekannt für die Mißachtung der Rechte seiner Vasallen.;;This character has accumulated §R70§! points of tyranny. Tyranny goes away at the rate of §Y5§! points every §Y5§! years.;;;;;;;;;x;;
tyrant15;Tyrant;Tyran;Tyrann;;Tyrant;;;;;;;;;x;;
tyrant15_desc;This character has accumulated §R75§! points of tyranny. Tyranny goes away at the rate of §Y5§! points every §Y5§! years.;Ce personnage a la réputation de bafouer les droits de ses vassaux.;Dieser Charakter ist bekannt für die Mißachtung der Rechte seiner Vasallen.;;This character has accumulated §R75§! points of tyranny. Tyranny goes away at the rate of §Y5§! points every §Y5§! years.;;;;;;;;;x;;
tyrant16;Tyrant;Tyran;Tyrann;;Tyrant;;;;;;;;;x;;
tyrant16_desc;This character has accumulated §R80§! points of tyranny. Tyranny goes away at the rate of §Y5§! points every §Y5§! years.;Ce personnage a la réputation de bafouer les droits de ses vassaux.;Dieser Charakter ist bekannt für die Mißachtung der Rechte seiner Vasallen.;;This character has accumulated §R80§! points of tyranny. Tyranny goes away at the rate of §Y5§! points every §Y5§! years.;;;;;;;;;x;;
tyrant17;Tyrant;Tyran;Tyrann;;Tyrant;;;;;;;;;x;;
tyrant17_desc;This character has accumulated §R85§! points of tyranny. Tyranny goes away at the rate of §Y5§! points every §Y5§! years.;Ce personnage a la réputation de bafouer les droits de ses vassaux.;Dieser Charakter ist bekannt für die Mißachtung der Rechte seiner Vasallen.;;This character has accumulated §R85§! points of tyranny. Tyranny goes away at the rate of §Y5§! points every §Y5§! years.;;;;;;;;;x;;
tyrant18;Tyrant;Tyran;Tyrann;;Tyrant;;;;;;;;;x;;
tyrant18_desc;This character has accumulated §R90§! points of tyranny. Tyranny goes away at the rate of §Y5§! points every §Y5§! years.;Ce personnage a la réputation de bafouer les droits de ses vassaux.;Dieser Charakter ist bekannt für die Mißachtung der Rechte seiner Vasallen.;;This character has accumulated §R90§! points of tyranny. Tyranny goes away at the rate of §Y5§! points every §Y5§! years.;;;;;;;;;x;;
tyrant19;Tyrant;Tyran;Tyrann;;Tyrant;;;;;;;;;x;;
tyrant19_desc;This character has accumulated §R95§! points of tyranny. Tyranny goes away at the rate of §Y5§! points every §Y5§! years.;Ce personnage a la réputation de bafouer les droits de ses vassaux.;Dieser Charakter ist bekannt für die Mißachtung der Rechte seiner Vasallen.;;This character has accumulated §R95§! points of tyranny. Tyranny goes away at the rate of §Y5§! points every §Y5§! years.;;;;;;;;;x;;
tyrant1_desc;This character has accumulated §R5§! points of tyranny. Tyranny goes away at the rate of §Y5§! points every §Y5§! years.;Ce personnage a la réputation de bafouer les droits de ses vassaux.;Dieser Charakter ist bekannt für die Mißachtung der Rechte seiner Vasallen.;;This character has accumulated §R5§! points of tyranny. Tyranny goes away at the rate of §Y5§! points every §Y5§! years.;;;;;;;;;x;;
tyrant2;Tyrant;Tyran;Tyrann;;Tyrant;;;;;;;;;x;;
tyrant20;Tyrant;Tyran;Tyrann;;Tyrant;;;;;;;;;x;;
tyrant20_desc;This character has accumulated §R100§! points of tyranny. Tyranny goes away at the rate of §Y5§! points every §Y5§! years.;Ce personnage a la réputation de bafouer les droits de ses vassaux.;Dieser Charakter ist bekannt für die Mißachtung der Rechte seiner Vasallen.;;This character has accumulated §R100§! points of tyranny. Tyranny goes away at the rate of §Y5§! points every §Y5§! years.;;;;;;;;;x;;
tyrant2_desc;This character has accumulated §R10§! points of tyranny. Tyranny goes away at the rate of §Y5§! points every §Y5§! years.;Ce personnage a la réputation de bafouer les droits de ses vassaux.;Dieser Charakter ist bekannt für die Mißachtung der Rechte seiner Vasallen.;;This character has accumulated §R10§! points of tyranny. Tyranny goes away at the rate of §Y5§! points every §Y5§! years.;;;;;;;;;x;;
tyrant3;Tyrant;Tyran;Tyrann;;Tyrant;;;;;;;;;x;;
tyrant3_desc;This character has accumulated §R15§! points of tyranny. Tyranny goes away at the rate of §Y5§! points every §Y5§! years.;Ce personnage a la réputation de bafouer les droits de ses vassaux.;Dieser Charakter ist bekannt für die Mißachtung der Rechte seiner Vasallen.;;This character has accumulated §R15§! points of tyranny. Tyranny goes away at the rate of §Y5§! points every §Y5§! years.;;;;;;;;;x;;
tyrant4;Tyrant;Tyran;Tyrann;;Tyrant;;;;;;;;;x;;
tyrant4_desc;This character has accumulated §R20§! points of tyranny. Tyranny goes away at the rate of §Y5§! points every §Y5§! years.;Ce personnage a la réputation de bafouer les droits de ses vassaux.;Dieser Charakter ist bekannt für die Mißachtung der Rechte seiner Vasallen.;;This character has accumulated §R20§! points of tyranny. Tyranny goes away at the rate of §Y5§! points every §Y5§! years.;;;;;;;;;x;;
tyrant5;Tyrant;Tyran;Tyrann;;Tyrant;;;;;;;;;x;;
tyrant5_desc;This character has accumulated §R25§! points of tyranny. Tyranny goes away at the rate of §Y5§! points every §Y5§! years.;Ce personnage a la réputation de bafouer les droits de ses vassaux.;Dieser Charakter ist bekannt für die Mißachtung der Rechte seiner Vasallen.;;This character has accumulated §R25§! points of tyranny. Tyranny goes away at the rate of §Y5§! points every §Y5§! years.;;;;;;;;;x;;
tyrant6;Tyrant;Tyran;Tyrann;;Tyrant;;;;;;;;;x;;
tyrant6_desc;This character has accumulated §R30§! points of tyranny. Tyranny goes away at the rate of §Y5§! points every §Y5§! years.;Ce personnage a la réputation de bafouer les droits de ses vassaux.;Dieser Charakter ist bekannt für die Mißachtung der Rechte seiner Vasallen.;;This character has accumulated §R30§! points of tyranny. Tyranny goes away at the rate of §Y5§! points every §Y5§! years.;;;;;;;;;x;;
tyrant7;Tyrant;Tyran;Tyrann;;Tyrant;;;;;;;;;x;;
tyrant7_desc;This character has accumulated §R35§! points of tyranny. Tyranny goes away at the rate of §Y5§! points every §Y5§! years.;Ce personnage a la réputation de bafouer les droits de ses vassaux.;Dieser Charakter ist bekannt für die Mißachtung der Rechte seiner Vasallen.;;This character has accumulated §R35§! points of tyranny. Tyranny goes away at the rate of §Y5§! points every §Y5§! years.;;;;;;;;;x;;
tyrant8;Tyrant;Tyran;Tyrann;;Tyrant;;;;;;;;;x;;
tyrant8_desc;This character has accumulated §R40§! points of tyranny. Tyranny goes away at the rate of §Y5§! points every §Y5§! years.;Ce personnage a la réputation de bafouer les droits de ses vassaux.;Dieser Charakter ist bekannt für die Mißachtung der Rechte seiner Vasallen.;;This character has accumulated §R40§! points of tyranny. Tyranny goes away at the rate of §Y5§! points every §Y5§! years.;;;;;;;;;x;;
tyrant9;Tyrant;Tyran;Tyrann;;Tyrant;;;;;;;;;x;;
tyrant9_desc;This character has accumulated §R45§! points of tyranny. Tyranny goes away at the rate of §Y5§! points every §Y5§! years.;Ce personnage a la réputation de bafouer les droits de ses vassaux.;Dieser Charakter ist bekannt für die Mißachtung der Rechte seiner Vasallen.;;This character has accumulated §R45§! points of tyranny. Tyranny goes away at the rate of §Y5§! points every §Y5§! years.;;;;;;;;;x;;
ultimatum_refused;Rejected faction demands;A rejeté les exigences de la faction;Rejected faction demands;;Rejected faction demands;;;;;;;;;x;;
undergo_cleansing_ritual;Undergo Cleansing ritual (Bareshnum);Undergo Cleansing ritual (Bareshnum);Undergo Cleansing ritual (Bareshnum);;Undergo Cleansing ritual (Bareshnum);;;;;;;;;x;;
undergo_cleansing_ritual_desc;Pure body leads to pure heart which leads to pure spirit.;Pure body leads to pure heart which leads to pure spirit.;Pure body leads to pure heart which leads to pure spirit.;;Pure body leads to pure heart which leads to pure spirit.;;;;;;;;;x;;
underhanded_rogue;Gruff Diplomat;Diplomate bourru;Schroffer Diplomat;;Gruff Diplomat;;;;;;;;;x;;
underhanded_rogue_desc;The Gruff Diplomat is a rough but decently effective diplomat.;Le diplomate bourru est un diplomate grossier mais efficace.;Der Schroffe Diplomat ist ein rauer, aber sehr wirksamer Diplomat.;;The Gruff Diplomat is a rough but decently effective diplomat.;;;;;;;;;x;;
UNIFIED_TRIBES_OF;Unified Tribes of;Tribus unifiées de;Vereinigte Stämme der Sami;;Tribus de Unificadas de;;;;;;;;;x;;
varangians_organized;The Varangian Guard is formed.;La Garde varègue est formée.;Die Warägergarde wurde aufgestellt.;;La Guardia Varangiana está formada.;;;;;;;;;x;;
vassal_ruler;Local Levies;Levées locales;Lokale Aushebungen;;Local Levies;;;;;;;x;;;;
vassal_ruler_desc;Our relatively low rank gives us better control over our local vassals, who will supply us with more troops.;Notre rang relativement modeste nous octroie un meilleur contrôle sur nos vassaux locaux, qui vont nous fournir plus de troupes.;Unser relativ niedriger Stand gibt uns eine bessere Kontrolle über unsere lokalen Vasallen, die uns mit mehr Truppen versorgen werden.;;Our relatively low rank gives us better control over our local vassals, who will supply us with more troops.;;;;;;;x;;;;
vestalis;Vestalis;Vestalis;Vestalis;;Vestalis;;;;;;;;;;;
vestalis_desc;This character is a member of the College of the Vestales, and has dedicated 30 years of her life in service to the goddess Vesta.;This character is a member of the College of the Vestales, and has dedicated 30 years of her life in service to the godess Vesta.;This character is a member of the College of the Vestales, and has dedicated 30 years of her life in service to the godess Vesta.;;This character is a member of the College of the Vestales, and has dedicated 30 years of her life in service to the godess Vesta.;;;;;;;;;;;
veteran;Veteran;Veteran;Veteran;;Veteran;;;;;;;;;x;;
veteran_desc;This character is a proven warrior.;This character is a proven warrior.;This character is a proven warrior.;;This character is a proven warrior.;;;;;;;;;x;;
virgin_queen;Virgin Queen;Virgin Queen;Virgin Queen;;Virgin Queen;;;;;;;;;x;;
virgin_queen_desc;A ruler, to the exclusion of all else.;A ruler, to the exclusion of all else.;A ruler, to the exclusion of all else.;;A ruler, to the exclusion of all else.;;;;;;;;;x;;
war_of_independence;War of Independence;Guerre d'Indépendance;Unabhängigkeitskrieg;;War of Independence;;;;;;;x;;;;
war_of_independence_desc;Freedom shall be ours!;La Liberté est à nous!;Die Freiheit soll unser sein!;;Freedom shall be ours!;;;;;;;x;;;;
war_sanction_granted;Sanction will be granted;Autorisations de mener une guerre vont être données;Sanktion wird gewährt;;Sanction will be granted;;;;;;;;;x;;
war_sanction_not_granted;Sanction will be refused;Autorisations de mener une guerre vont être refusées;Sanktion wird verweigert;;Sanction will be refused;;;;;;;;;x;;
wrong_religion_capital;Heretic Capital;Capitale hérétique;Ketzer Hauptstadt;;Heretic Capital;;;;;;;x;;;;
wrong_religion_capital_desc;Reigning in a province that does not follow the true faith makes administration of your territories difficult.;Régner dans une province qui ne suit pas la vraie foi rend difficile l'administration de vos territoires.;Das Regieren in einer Provinz, die dem wahren Glauben nicht folgt, macht adminstration Ihrer Territorien schwierig.;;Reigning in a province that does not follow the true faith makes adminstration of your territories difficult.;;;;;;;x;;;;
wrong_religion_group_capital;Heathen Capital;Capitale païenne;Heiden Hochburg;;Heathen Capital;;;;;;;x;;;;
wrong_religion_group_capital_desc;Reigning in a province that does not follow the true faith makes administration of your territories difficult.;Régner dans une province qui ne suit pas la vraie foi rend difficile l'administration de vos territoires.;Das Regieren in einer Provinz, die dem wahren Glauben nicht folgt, macht adminstration Ihrer Territorien schwierig.;;Reigning in a province that does not follow the true faith makes adminstration of your territories difficult.;;;;;;;x;;;;
yehudi;Yehudi;Yehudi;Yehudi;;Yehudi;;;;;;;;;;;
yehudi_desc;This character was born of a Jewish mother and is considered a proper Jew.;This character was born of a Jewish mother and is considerd a proper Jew.;This character was born of a Jewish mother and is considerd a proper Jew.;;This character was born of a Jewish mother and is considerd a proper Jew.;;;;;;;;;;;
young1;Toddler;Bambin;Kleinkind;;Toddler;;;;;;;;;x;;
young16;Young;Jeune;Jung;;Young;;;;;;;;;x;;
young16_desc;This character is young and full of life. Though healthier, young characters are not as experienced and respected as their older peers.;Ce personnage est jeune et plein de vie. Bien qu'en meilleure santé, les jeunes ne sont pas aussi expérimentés et respectés que leurs pairs plus âgés.;This character is young and full of life. Though healthier, young characters are not as experienced and respected as their older peers.;;This character is young and full of life. Though healthier, young characters are not as experienced and respected as their older peers.;;;;;;;x;;;;
young1_desc;This character is a very young child. Toddlers are especially vulnerable to illnesses, and having one as a ruler is a recipe for an unstable realm.;Ce personnage est un très jeune enfant. Les bambins sont particulièrement vulnérable aux maladies, et en avoir un comme dirigeant est une bonne façon d'avoir un royaume instable.;This character is a very young child. Toddlers are especially vulnerable to illnesses, and having one as a ruler is a recipe for an unstable realm.;;This character is a very young child. Toddlers are especially vulnerable to illnesses, and having one as a ruler is a recipe for an unstable realm.;;;;;;;x;;;;
young6;Child;Enfant;Kind;;Child;;;;;;;;;x;;
young6_desc;This character has survived the most dangerous years of childhood. Nonetheless they are still a child, and will face dissent if they become the ruler of a realm.;Ce personnage a survécu aux plus dangereuses années de l'enfance. Néanmoins il est toujours un enfant, et devra faire face à la dissidence s'il deviennt le dirigeant d'un royaume.;This character has survived the most dangerous years of childhood. Nonetheless they are still a child, and will face dissent if they become the ruler of a realm.;;This character has survived the most dangerous years of childhood. Nonetheless they are still a child, and will face dissent if they become the ruler of a realm.;;;;;;;x;;;;
zikri;Khariji;Khariji;Khariji;;Khariji;;;;;;;;;x;;
zoroastrian_celibacy;Zoroastrians especially loath celibacy;Zoroastrians especially loath celibacy;Zoroastrians especially loath celibacy;;Zoroastrians especially loath celibacy;;;;;;;;;x;;
zoroastrian_chastity;Zoroastrians loath chastity;Zoroastrians loath chastity;Zoroastrians loath chastity;;Zoroastrians loath chastity;;;;;;;;;x;;
zoroastrian_cleansing;Recently underwent cleansing ritual;Recently underwent cleansing ritual;Recently underwent cleansing ritual;;Recently underwent cleansing ritual;;;;;;;;;x;;
zoroastrian_deceitfulness;Zoroastrians especially loath deceitfulness;Zoroastrians especially loath deceitfulness;Zoroastrians especially loath deceitfulness;;Zoroastrians especially loath deceitfulness;;;;;;;;;x;;
zoroastrian_hedonism;Zoroastrians value hedonism;Zoroastrians value hedonism;Zoroastrians value hedonism;;Zoroastrians value hedonism;;;;;;;;;x;;
zoroastrian_honesty;Zoroastrians especially value honesty;Zoroastrians especially value honesty;Zoroastrians especially value honesty;;Zoroastrians especially value honesty;;;;;;;;;x;;
zoroastrian_lustfulness;Zoroastrians value lustfulness;Zoroastrians value lustfulness;Zoroastrians value lustfulness;;Zoroastrians value lustfulness;;;;;;;;;x;;
zoroastrian_sacrifice_chisti;Made a large sacrifice to Chisti;Made a large sacrifice to Chisti;Made a large sacrifice to Chisti;;Made a large sacrifice to Chisti;;;;;;;;;x;;
zoroastrian_sacrifice_mithra;Made a large sacrifice to Mithra;Made a large sacrifice to Mithra;Made a large sacrifice to Mithra;;Made a large sacrifice to Mithra;;;;;;;;;x;;
zoroastrian_sacrifice_parendi;Made a large sacrifice to Parendi;Made a large sacrifice to Parendi;Made a large sacrifice to Parendi;;Made a large sacrifice to Parendi;;;;;;;;;x;;
zoroastrian_tolerance;Tolerant to Muslims;Tolerant to Muslims;Tolerant to Muslims;;Tolerant to Muslims;;;;;;;;;x;;
zurvanism;Zurvanism;Zurvanism;Zurvanism;;Zurvanism;;;;;;;;;x;;
