#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000182000.a;Accept;Accepter;Akzeptiert;;Accept;;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC1000182285;[From.GetTitledFirstName] has returned from the Circle and the Sons of Gwydion as a changed man. He is wiser, more confident in his own abilities and more knowledgable in matters of war. It seems the time spent with the Wolflings did him good.;[From.GetTitledFirstName] est de retour de Miklagård et de la Garde varègue et c'est un homme changé. Il est plus sage, plus susr de lui et connoist fort bien l'art de la guerre. Le temps qu'il a passé en Grèce semble lui avoir fait du bien.;[From.GetTitledFirstName] ist als gewandelter Mann aus Miklagard und dem Dienst in der Warägergarde zurückgekehrt. Er ist weiser, zuversichtlicher und besitzt neue Kenntnisse in Kriegsangelegenheiten. Es scheint, als habe ihm die Zeit bei den Griechen gut getan.;;[From.GetTitledFirstName] ha vuelto de Miklagård y de la Guardia Varangiana como un hombre cambiado. Es más sabio, más seguro de sus propias habilidades y más eficiente en asuntos de guerra. Parece que el tiempo pasado en Grecia le ha hecho bien.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC1000182287;Several former Wolves of the Sons of Gwydion have recently returned home after serving the Circle, and they bring news most grave. Your son, [From.GetTitledFirstName], fell in battle while raiding in the south. They assure you that he faced his enemy with bravery and slew many before their numbers overwhelmed him.;Plusieurs anciens gardes varègues sont de retour de leur service pour le roi des Grecs depuis peu et ils apportent de mauvaises nouvelles. Votre fils, [From.GetTitledFirstName], est tombé au combat lors de la campagne du Serkland. Ils vous assurent qu'il a affronté l'ennemi avec bravoure et qu'il en a tué plusieurs avant qu'ils aient eu raison de lui.;Einige frühere Waräger Gardisten sind von ihrem Dienst beim Griechenkönig heimgekehrt und bringen schlechteste Neuigkeiten mit. Euer Sohn [From.GetTitledFirstName] ist in einer Schlacht in Serkland gefallen. Sie versichern Euch, dass er seinem Feind mit Tapferkeit begegnet ist und viele erschlug, bevor ihre schiere Zahl ihn überwältigte.;;Varios ex guardias Varangianos han regresado recientemente a casa después de servir al rey Griego, y traen noticias graves. Tu hijo, [From.GetTitledFirstName], cayó en la batalla mientras estaba de campaña en Serkland. Te aseguran que se enfrentó a su enemigo con valentía y que mató a muchos antes de que sus números lo abrumaron.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC1000182289;[From.GetTitledFirstName] has at last returned from the circle in a caravan filled with the spoils of war! Apparently the great druids are generous to those who serve the gods well, and there is gold here from all over the world. Your son insists on sharing these riches with you, his loving father.;[From.GetTitledFirstName] est enfin de retour de Grèce, à bord d'un drakkar contenant un impressionnant butin de guerre ! Le grand roi des Grecs est apparemment très généreulx envers ceulx qui le servent bien, et il y a de l'or de tous les coins de la Grèce, du Serkland et de plus loin encor. Votre fils insiste pour partager ses richesses avec vous, son père bien-aimé.;[From.GetTitledFirstName] ist endlich aus Griechenland heimgekehrt, auf einem großen Beiboot, gefüllt mit Kriegsbeute. Offenbar ist der Griechenkönig großzügig gegenüber jenen, die ihm gut dienen. Hier findet sich Gold aus allen Ecken Griechenlands, Serklands und darüber hinaus. Euer Sohn besteht darauf, den Reichtum mit Euch, seinem Vater, zu teilen.;;[From.GetTitledFirstName] por fin ha regresado de Grecia en un drakkar lleno de botines de guerra! Al parecer, el gran rey de los Griegos es generoso con los que le sirven bien, y hay oro aquí de todas partes del reino griego, Serkland y más allá. Tu hijo insiste en compartir estas riquezas contigo, su querido padre.;;;;;;;;;x,,,,,,,,,,,,,,,,
EVTDESC1000182290;Upon learning of the death of your father, you left the Sons of Gwydion and departed the Circle for home in a caravan filled with loot from your campaigns. It was a long and perilous journey back, but your feet are now firmly planted on the soil of the land that is your birthright. The throne is yours.;Après avoir appris le trépas de votre père, vous avez abandonné la Garde varègue et quittez Miklagård sur un drakkar pour rentrer au bercail, rapportant un important butin amassé lors de vos campagnes en Serkland. Le voyage du retour fut long et périlleulx, mais vos pieds foulent maintenant la terre ferme, cette terre dont vous estes l'héritier. Le trosne est à vous.;Als Ihr vom Tod Eures Vaters erfahrt, verlasst Ihr die Warägergarde und Miklagard in einem großen Beiboot, gefüllt mit der Beute Eurer Schlachten in Serkland. Es war eine lange und gefahrvolle Reise, doch jetzt setzt Ihr Eure Füße auf heimatliche Erde, dir Euer Geburtsrecht ist. Der Thron gehört Euch.;;Al enterarte de la muerte de tu padre, dejas la Guardia Varangiana y dejas Miklagard para volver a casa en un drakkar lleno de botines de tus campañas en Serkland. Fue un largo y peligroso viaje de regreso, pero tus pies están ahora firmemente plantados en la tierra que es tu patrimonio. El trono es tuyo.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
EVTDESC1000182292;A local Augur has come to your court to perform a public Auguria, the ceremony is held in a plain outside the castle walls and while approaching clouds make you worrisome, the Augur will not postpone it. After observing the entrails of many sacrifices, the Augur is about to declaim the will of the gods when a bolt of lightning strikes him violently!;Un Augure local est arrivé à votre cour pour réaliser un Augure publique. La cérémonie a lieu dans une plaine à l'extérieur des murs du castel, et alors que l'approche de nuages vous rend inquiet, l'Augure refuse de reporter la cérémonie. Après avoir observé les entrailles de moults sacrifices, l'Augure est sur le point de proclamer la volonté des dieulx quand un éclair le frappe violemment !;A local Augur has come to your court to perform a public Auguria, the ceremony is held in a plain outside the castle walls and while approaching clouds make you worrisome, the Augur will not postpone it. After observing the entrails of many sacrifices, the Augur is about to declaim the will of the gods when a bolt of lightning strikes him violently!;;A local Augur has come to your court to perform a public Auguria, the ceremony is held in a plain outside the castle walls and while approaching clouds make you worrisome, the Augur will not postpone it. After observing the entrails of many sacrifices, the Augur is about to declaim the will of the gods when a bolt of lightning strikes him violently!;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
EVTDESC1000182293;While watching the latest play from a local philosopher, you notice that some of the actors are completely drunk. This is an insult to your honor and to the art of the Theatre, though the man in charge assures you they will be taken care of, it is your duty to take charge.;Alors que vous assistez au dernier spectacle d'un philosophe local, vous remarquez que certains acteurs sont complètement ivres. C'est une insulte à votre honneur et à l'art du Théastre. Bien que le responsable vous assure qu'on s'occupera de leur cas, c'est votre devoir de prendre les choses en main.;While watching the latest play from a local philosopher, you notice that some of the actors are completely drunk. This is an insult to your honor and to the art of the Theatre, though the man in charge assures you they will be taken care of, it is your duty to take charge.;;While watching the latest play from a local philosopher, you notice that some of the actors are completely drunk. This is an insult to your honor and to the art of the Theatre, though the man in charge assures you they will be taken care of, it is your duty to take charge.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC1000182294;Without the Flaminica Dialis to assist you in your duties, the ancient religious laws require that you retire.;Sans les Flaminica Dialis pour vous aider dans vos corvées, les antiques lois religieuses exigent que vous vous retiriez des affaires.;Without the Flaminica Dialis to assist you in your duties, the ancient religious laws require that you retire.;;Without the Flaminica Dialis to assist you in your duties, the ancient religious laws require that you retire.;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC1000182295;Without the Flaminica Martialis to assist you in your duties, the ancient religious laws require that you retire.;Sans les Flaminica Martialis pour vous aider dans vos corvées, les antiques lois religieuses exigent que vous vous retiriez des affaires.;Without the Flaminica Martialis to assist you in your duties, the ancient religious laws require that you retire.;;Without the Flaminica Martialis to assist you in your duties, the ancient religious laws require that you retire.;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC1000182296;Without the Flaminica Quirinalis to assist you in your duties, the ancient religious laws require that you retire.;Sans les Flaminica Quirinalis pour vous aider dans vos corvées, les antiques lois religieuses exigent que vous vous retiriez des affaires.;Without the Flaminica Quirinalis to assist you in your duties, the ancient religious laws require that you retire.;;Without the Flaminica Quirinalis to assist you in your duties, the ancient religious laws require that you retire.;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC1000182299;After 30 years of devoted service to Vesta the time has come for you to retire from public office.;Après 30 ans de service dévoué à Vesta, le temps est venu pour vous de vous retirer des affaires publiques.;After 30 years of devoted service to Vesta the time has come for you to retire from public office.;;After 30 years of devoted service to Vesta the time has come for you to retire from public office.;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC1000182302;One of your vassals has nominated a child for service to Vesta.;Un de vos vassaulx un nommé un enfant au service de Vesta.;One of your vassals has nominated a child for service to Vesta.;;One of your vassals has nominated a child for service to Vesta.;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC1000182303;Having long studied the old Greek and Roman classics you are wondering if their religious views aren't better than your own.;Ayant longtemps étudié les classiques grecs et romains, vous vous demandez si leurs opinions religieuses ne sont point meilleures que les vostres.;Having long studied the old Greek and Roman classics you are wondering if their religious views aren't better than your own.;;Having long studied the old Greek and Roman classics you are wondering if their religious views aren't better than your own.;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC1000182304;As you are sitting down to dinner, your [Root.GetLordSpiritualName] comes up to you and tells you that [From.GetBestName] has strayed from the true faith. Claiming to have found enlightenment in the classical texts of ancient Rome and Greece, [From.GetSheHe] has forsaken [Root.Religion.GetRandomGodName] and professed his devotion to [From.Religion.GetRandomGodName].;Alors que vous vous asseyez pour disner, votre [Root.GetLordSpiritualName] vient à vous et vous dit que [From.GetBestName] s'est écarté de la vraie foi. Prétendant avoir trouvé l'illumination dans les textes classiques de la Rome et la Grèce antiques, [From.GetSheHe] a abandonné [Root.Religion.GetRandomGodName] et déclaré sa dévotion à [From.Religion.GetRandomGodName].;As you are sitting down to dinner, your [Root.GetLordSpiritualName] comes up to you and tells you that [From.GetBestName] has strayed from the true faith. Claiming to have found enlightenment in the classical texts of ancient Rome and Greece, [From.GetSheHe] has forsaken [Root.Religion.GetRandomGodName] and professed his devotion to [From.Religion.GetRandomGodName].;;As you are sitting down to dinner, your [Root.GetLordSpiritualName] comes up to you and tells you that [From.GetBestName] has strayed from the true faith. Claiming to have found enlightenment in the classical texts of ancient Rome and Greece, [From.GetSheHe] has forsaken [Root.Religion.GetRandomGodName] and professed his devotion to [From.Religion.GetRandomGodName].;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,
